ID,Tank Failure Pressure (bar),Liquid Ratio,Tank Width (m),Tank Length (m),Tank Height (m),BLEVE Height (m),Vapour Height (m),Vapour Temperature (K),Liquid Temperature (K),Obstacle Distance to BLEVE (m),Obstacle Width (m),Obstacle Height (m),Obstacle Thickness (m),Obstacle Angle,Status,Liquid Critical Pressure (bar),Liquid Boiling Temperature (K),Liquid Critical Temperature (K),Sensor ID,Sensor Position Side,Sensor Position x,Sensor Position y,Sensor Position z,Target Pressure (bar)
10810.0,30.4,0.58,2.39,6.6,0.79,1.21,0.38,361.74,335.77,12.0,13.0,5.0,1.22,17.0,subcooled,42.5,-42.0,96.7,11.0,2.0,13.15,-2.7,1.1,0.66844493
10811.0,30.31,0.58,2.41,6.61,0.78,1.21,0.39,361.4,336.34,12.0,13.0,5.0,1.19,17.0,subcooled,42.5,-42.0,96.7,12.0,2.0,13.15,-2.7,3.4,0.64956713
10812.0,30.53,0.59,2.41,6.59,0.8,1.21,0.4,362.27,336.01,12.0,13.0,5.0,1.18,17.0,subcooled,42.5,-42.0,96.7,13.0,2.0,13.15,3.6,-1.2,0.61532629
10813.0,30.4,0.58,2.39,6.58,0.8,1.21,0.39,362.66,335.49,12.0,13.0,5.0,1.22,17.0,subcooled,42.5,-42.0,96.7,14.0,2.0,13.15,3.6,1.1,0.61791831
10814.0,30.47,0.59,2.42,6.6,0.81,1.19,0.4,361.44,336.18,12.0,13.0,5.0,1.19,17.0,subcooled,42.5,-42.0,96.7,15.0,2.0,13.15,3.6,3.4,0.58231378
10815.0,30.52,0.59,2.41,6.61,0.78,1.19,0.38,361.43,336.12,12.0,13.0,5.0,1.2,17.0,subcooled,42.5,-42.0,96.7,16.0,2.0,13.15,9.9,-1.2,0.35266051
10816.0,30.4,0.58,2.42,6.6,0.8,1.19,0.4,361.14,335.64,12.0,13.0,5.0,1.21,17.0,subcooled,42.5,-42.0,96.7,17.0,2.0,13.15,9.9,1.1,0.35783234
10817.0,30.53,0.59,2.39,6.59,0.78,1.19,0.4,362.52,335.88,12.0,13.0,5.0,1.19,17.0,subcooled,42.5,-42.0,96.7,18.0,2.0,13.15,9.9,3.4,0.34164459
10818.0,30.45,0.59,2.41,6.61,0.81,1.2,0.41,361.27,336.4,12.0,13.0,5.0,1.19,17.0,subcooled,42.5,-42.0,96.7,19.0,3.0,13.8,-2.95,-1.2,0.36650863
10819.0,30.47,0.59,2.4,6.62,0.8,1.19,0.42,362.16,336.64,12.0,13.0,5.0,1.19,17.0,subcooled,42.5,-42.0,96.7,20.0,3.0,13.8,-2.95,1.1,0.37560648
10820.0,30.36,0.58,2.41,6.59,0.79,1.18,0.4,362.08,336.38,12.0,13.0,5.0,1.21,17.0,subcooled,42.5,-42.0,96.7,21.0,3.0,13.8,-2.95,3.4,0.3824203
10821.0,30.49,0.59,2.41,6.61,0.81,1.2,0.38,361.25,,12.0,13.0,5.0,1.2,17.0,subcooled,42.5,-42.0,96.7,22.0,4.0,13.8,-2.7,3.7,0.31839719
10822.0,30.2,0.58,2.38,6.62,0.81,1.21,0.39,361.19,336.27,12.0,13.0,5.0,1.18,17.0,subcooled,42.5,-42.0,96.7,23.0,4.0,13.8,3.6,3.7,0.23035629
10823.0,30.31,0.59,2.4,6.59,0.81,1.21,0.41,361.88,336.02,12.0,13.0,5.0,1.2,17.0,subcooled,42.5,-42.0,96.7,24.0,4.0,13.8,9.9,3.7,0.15784462
10824.0,30.36,0.58,2.41,6.61,0.81,1.22,0.42,361.76,336.73,12.0,13.0,5.0,1.22,17.0,subcooled,42.5,-42.0,96.7,25.0,5.0,13.8,10.15,-1.2,0.12740612
10825.0,30.42,0.58,2.4,6.62,0.81,1.19,0.39,361.05,336.0,12.0,13.0,5.0,1.21,17.0,subcooled,42.5,-42.0,96.7,26.0,5.0,13.8,10.15,1.1,0.12908688
10826.0,30.6,0.58,2.38,6.6,0.79,1.21,0.42,360.0,336.59,12.0,13.0,5.0,1.21,17.0,subcooled,42.5,-42.0,96.7,27.0,5.0,13.8,10.15,3.4,0.14883739
10827.0,4255.918923,0.43,3.0,8.02,2.01,1.8,1.21,301.45,308.73,9.0,9.0,4.0,2.81,14.0,subcooled,42.5,-42.0,96.7,1.0,1.0,13.35,-2.1,-2.2,0.26381356
10828.0,27.34,0.44,3.0,8.0,2.0,1.79,1.2,301.41,308.92,9.0,9.0,4.0,2.78,14.0,subcooled,42.5,-42.0,96.7,2.0,1.0,13.35,-2.1,-0.4,0.26868361
10829.0,27.37,0.44,2.99,8.01,1.98,1.81,1.21,302.58,308.52,9.0,9.0,4.0,2.81,14.0,subcooled,42.5,-42.0,96.7,3.0,1.0,13.35,-2.1,1.4,0.35371274
10830.0,27.42,0.44,3.01,7.99,1.99,1.81,1.2,302.31,309.23,9.0,9.0,4.0,2.79,14.0,subcooled,42.5,-42.0,96.7,4.0,1.0,13.35,2.2,-2.2,0.43147343
10831.0,27.37,0.43,2.99,8.01,2.0,1.8,1.22,301.93,309.0,9.0,9.0,4.0,2.78,14.0,subcooled,42.5,-42.0,96.7,5.0,1.0,13.35,2.2,-0.4,0.32289183
10832.0,27.57,0.43,2.99,8.01,2.01,1.79,1.21,302.4,308.87,9.0,9.0,4.0,2.79,14.0,subcooled,42.5,-42.0,96.7,6.0,1.0,13.35,2.2,1.4,0.15188201
10833.0,27.27,0.43,2.98,7.99,2.02,1.78,1.2,302.11,308.87,9.0,9.0,4.0,2.8,14.0,subcooled,42.5,-42.0,96.7,7.0,1.0,13.35,6.5,-2.2,0.21461131
10834.0,27.17,0.43,3.02,8.01,1.98,1.81,1.21,303.11,308.47,9.0,9.0,4.0,2.79,14.0,subcooled,42.5,-42.0,96.7,8.0,1.0,13.35,6.5,-0.4,0.16483997
10835.0,27.34,0.43,3.0,8.0,2.0,1.79,1.2,302.88,309.3,9.0,9.0,4.0,2.8,14.0,subcooled,42.5,-42.0,96.7,9.0,1.0,13.35,6.5,1.4,0.22941525
10836.0,27.15,0.44,2.99,7.99,1.98,1.81,1.21,301.05,308.6,9.0,9.0,4.0,2.78,14.0,subcooled,42.5,-42.0,96.7,10.0,2.0,10.45,-2.1,-2.2,3.6773572
10837.0,27.23,0.43,2.99,7.98,2.01,1.79,1.18,302.22,308.62,9.0,9.0,4.0,2.8,14.0,subcooled,42.5,-42.0,96.7,11.0,2.0,10.45,-2.1,-0.4,3.4737606
10838.0,27.12,0.43,2.99,8.02,1.98,1.8,1.21,300.75,309.3,9.0,9.0,4.0,2.81,14.0,subcooled,42.5,-42.0,96.7,12.0,2.0,10.45,-2.1,1.4,2.2671947
10839.0,27.29,0.43,3.02,8.0,2.01,1.81,1.21,301.32,308.53,9.0,9.0,4.0,2.81,14.0,subcooled,42.5,-42.0,96.7,13.0,2.0,10.45,2.2,-2.2,2.8613772
10840.0,27.25,0.43,3.01,8.0,2.0,1.79,1.2,301.84,309.42,9.0,9.0,4.0,2.79,14.0,subcooled,42.5,-42.0,96.7,14.0,2.0,10.45,2.2,-0.4,2.6675313
10841.0,27.32,0.43,3.0,7.99,2.01,1.79,1.19,301.94,308.46,9.0,9.0,4.0,2.8,14.0,subcooled,42.5,-42.0,96.7,15.0,2.0,10.45,2.2,1.4,1.6424509
10842.0,27.27,0.43,3.02,8.01,2.02,1.79,1.21,302.25,309.62,9.0,9.0,4.0,2.79,14.0,subcooled,42.5,-42.0,96.7,16.0,2.0,10.45,6.5,-2.2,1.5634427
10843.0,27.28,0.43,3.0,8.01,1.99,1.81,1.21,301.79,308.74,9.0,9.0,4.0,2.8,14.0,subcooled,42.5,-42.0,96.7,17.0,2.0,10.45,6.5,-0.4,1.4674209
10844.0,27.09,0.43,3.0,8.01,2.0,1.81,1.21,302.84,308.96,9.0,9.0,4.0,2.8,14.0,subcooled,42.5,-42.0,96.7,18.0,2.0,10.45,6.5,1.4,0.93417436
10845.0,27.12,0.43,2.98,8.0,2.01,1.81,1.19,302.65,308.51,9.0,9.0,4.0,2.82,14.0,subcooled,42.5,-42.0,96.7,19.0,3.0,11.9,-2.35,-2.2,1.3247377
10846.0,27.05,0.43,2.99,8.01,2.01,1.79,1.2,301.51,309.15,9.0,9.0,4.0,2.82,14.0,subcooled,42.5,-42.0,96.7,20.0,3.0,11.9,-2.35,-0.4,1.3009726
10847.0,27.21,0.43,3.01,8.02,2.01,1.79,1.21,302.3,308.86,9.0,9.0,4.0,2.8,14.0,subcooled,42.5,-42.0,96.7,21.0,3.0,11.9,-2.35,1.4,1.1571108
10848.0,27.5,0.43,2.99,8.01,2.02,1.81,1.21,302.43,308.29,9.0,9.0,4.0,2.8,14.0,subcooled,42.5,-42.0,96.7,22.0,4.0,11.9,-2.1,1.7,0.87729841
10849.0,27.32,0.43,2.99,8.0,1.99,1.81,1.19,301.4,309.08,9.0,9.0,4.0,2.79,14.0,subcooled,42.5,-42.0,96.7,23.0,4.0,11.9,2.2,1.7,0.52306014
10850.0,27.28,0.43,3.0,7.99,2.0,1.8,1.19,302.07,309.13,9.0,9.0,4.0,2.81,14.0,subcooled,42.5,-42.0,96.7,24.0,4.0,11.9,6.5,1.7,0.40859523
10851.0,27.39,0.43,3.01,8.0,2.01,1.82,1.21,301.79,309.2,9.0,9.0,4.0,2.8,14.0,subcooled,42.5,-42.0,96.7,25.0,5.0,11.9,6.75,-2.2,0.37492964
10852.0,27.29,0.43,3.0,8.01,2.0,1.78,1.2,301.89,308.81,9.0,9.0,4.0,2.82,14.0,subcooled,42.5,-42.0,96.7,26.0,5.0,11.9,6.75,-0.4,0.37129506
10853.0,27.17,0.43,2.99,7.99,1.98,1.79,1.21,300.95,309.03,9.0,9.0,4.0,2.79,14.0,subcooled,42.5,-42.0,96.7,27.0,5.0,11.9,6.75,1.4,0.39322081
10854.0,5.19,0.83,2.39,8.81,1.58,0.6,0.39,369.37,350.2,7.0,15.0,6.0,0.79,1.0,superheated,37.9,-1.0,152.0,1.0,1.0,9.05,-7.1,-0.6,0.070635989
10855.0,5.44,0.83,2.41,8.78,1.6,0.61,0.38,370.57,350.75,7.0,15.0,6.0,0.79,1.0,superheated,37.9,-1.0,152.0,2.0,1.0,9.05,-7.1,2.2,0.071965151
10856.0,5.47,0.83,2.42,8.81,1.58,0.61,0.39,370.38,350.32,7.0,15.0,6.0,0.79,1.0,superheated,37.9,-1.0,152.0,3.0,1.0,9.05,-7.1,5.0,0.089573309
10857.0,5.47,0.83,2.41,8.79,1.59,0.6,0.4,369.54,350.13,7.0,15.0,6.0,0.8,1.0,superheated,37.9,-1.0,152.0,4.0,1.0,9.05,0.2,-0.6,0.066930719
10858.0,5.34,0.83,2.42,8.79,1.58,0.62,0.38,369.53,350.59,7.0,15.0,6.0,0.8,1.0,superheated,37.9,-1.0,152.0,5.0,1.0,9.05,0.2,2.2,0.046257559
10859.0,5.52,0.83,2.41,8.82,1.6,0.62,0.42,370.72,350.75,7.0,15.0,6.0,0.78,1.0,superheated,37.9,-1.0,152.0,6.0,1.0,9.05,0.2,5.0,0.086699717
10860.0,5.6,0.83,2.42,8.81,1.61,0.6,0.41,370.94,350.22,7.0,15.0,6.0,0.81,1.0,superheated,37.9,-1.0,152.0,7.0,1.0,9.05,7.5,-0.6,0.042588316
10861.0,5.49,0.83,2.41,8.81,1.6,0.62,0.38,370.36,350.16,7.0,15.0,6.0,0.81,1.0,superheated,37.9,-1.0,152.0,8.0,1.0,9.05,7.5,2.2,0.044299789
10862.0,5.36,0.83,2.41,8.81,1.62,0.58,0.41,370.76,349.97,7.0,15.0,6.0,0.8,1.0,superheated,37.9,-1.0,152.0,9.0,1.0,9.05,7.5,5.0,0.08679343
10863.0,5.44,0.83,2.4,8.81,1.59,0.59,0.41,369.93,350.07,7.0,15.0,6.0,0.79,1.0,superheated,37.9,-1.0,152.0,10.0,2.0,8.15,-7.1,-0.6,0.34206343
10864.0,5.22,0.83,2.41,8.81,1.59,0.59,0.4,370.4,351.1,7.0,15.0,6.0,0.78,1.0,superheated,37.9,-1.0,152.0,11.0,2.0,8.15,-7.1,2.2,0.34351501
10865.0,5.36,0.83,2.42,8.82,1.58,0.59,0.41,369.49,350.29,7.0,15.0,6.0,0.78,1.0,superheated,37.9,-1.0,152.0,12.0,2.0,8.15,-7.1,5.0,0.27121234
10866.0,5.3,0.83,2.4,8.81,1.6,0.6,0.4,369.43,350.39,7.0,15.0,6.0,0.82,1.0,superheated,37.9,-1.0,152.0,13.0,2.0,8.15,0.2,-0.6,0.94766086
10867.0,5.54,0.83,2.4,8.81,1.6,0.61,0.39,369.55,350.19,7.0,15.0,6.0,0.79,1.0,superheated,37.9,-1.0,152.0,14.0,2.0,8.15,0.2,2.2,0.9425
10868.0,5.44,0.83,2.41,8.8,1.58,0.6,0.4,369.72,350.28,7.0,15.0,6.0,0.8,1.0,superheated,37.9,-1.0,152.0,15.0,2.0,8.15,0.2,5.0,0.81170553
10869.0,5.28,0.83,2.4,8.79,1.61,0.62,0.41,370.18,349.85,7.0,15.0,6.0,0.79,1.0,superheated,37.9,-1.0,152.0,16.0,2.0,8.15,7.5,-0.6,0.32644007
10870.0,5.44,0.83,2.41,8.8,1.58,0.59,0.42,370.24,350.04,7.0,15.0,6.0,0.79,1.0,superheated,37.9,-1.0,152.0,17.0,2.0,8.15,7.5,2.2,0.32857379
10871.0,5.26,0.83,2.41,8.79,1.62,0.6,0.41,371.59,351.17,7.0,15.0,6.0,0.79,1.0,superheated,37.9,-1.0,152.0,18.0,2.0,8.15,7.5,5.0,0.26157251
10872.0,5.31,0.83,2.4,8.8,1.62,0.58,0.41,370.97,350.21,7.0,15.0,6.0,0.78,1.0,superheated,37.9,-1.0,152.0,19.0,3.0,8.6,-7.35,-0.6,0.13277231
10873.0,5.34,0.83,2.39,8.82,1.59,0.59,0.42,370.22,350.58,7.0,15.0,6.0,0.82,1.0,superheated,37.9,-1.0,152.0,20.0,3.0,8.6,-7.35,2.2,0.13644785
10874.0,5.36,0.83,2.41,8.82,1.62,0.6,0.39,370.23,349.81,7.0,15.0,6.0,0.79,1.0,superheated,37.9,-1.0,152.0,21.0,3.0,8.6,-7.35,5.0,0.13266271
10875.0,5.31,0.83,2.42,8.78,1.61,0.6,0.4,369.27,350.38,7.0,15.0,6.0,0.8,1.0,superheated,37.9,-1.0,152.0,22.0,4.0,8.6,-7.1,5.3,0.12838495
10876.0,5.27,0.83,2.39,8.81,1.61,0.59,0.42,370.47,350.06,7.0,15.0,6.0,0.82,1.0,superheated,37.9,-1.0,152.0,23.0,4.0,8.6,0.2,5.3,0.25887686
10877.0,5.31,0.83,2.38,8.8,1.59,0.6,0.41,369.42,350.13,7.0,15.0,6.0,0.81,1.0,superheated,37.9,-1.0,152.0,24.0,4.0,8.6,7.5,5.3,0.12423681
10878.0,5.4,0.83,2.42,8.81,1.61,0.62,0.41,369.41,350.27,7.0,15.0,6.0,0.81,1.0,superheated,37.9,-1.0,152.0,25.0,5.0,8.6,7.75,-0.6,0.12554786
10879.0,5.27,0.83,2.4,8.79,1.6,0.61,0.4,369.9,350.15,7.0,15.0,6.0,0.8,1.0,superheated,37.9,-1.0,152.0,26.0,5.0,8.6,7.75,2.2,0.12924096
10880.0,5.34,0.83,2.4,8.81,1.61,0.6,0.42,370.01,349.92,7.0,15.0,6.0,0.81,1.0,superheated,37.9,-1.0,152.0,27.0,5.0,8.6,7.75,5.0,0.12586331
10881.0,17.56,0.78,1.39,9.0,2.0,0.81,0.39,463.48,327.81,11.0,13.0,14.0,0.79,0.0,subcooled,37.9,-1.0,152.0,1.0,1.0,12.55,-6.3,-0.8,0.092891887
10882.0,17.59,0.78,1.39,8.99,2.0,0.79,0.41,464.27,328.59,11.0,13.0,14.0,0.79,0.0,subcooled,37.9,-1.0,152.0,2.0,1.0,12.55,-6.3,6.0,0.095899388
10883.0,17.35,0.78,1.4,9.0,1.99,0.79,0.42,463.33,328.86,11.0,13.0,14.0,0.79,0.0,subcooled,37.9,-1.0,152.0,3.0,1.0,12.55,-6.3,12.8,0.099678099
10884.0,17.31,0.78,1.41,9.0,1.99,0.82,0.41,466.09,328.96,11.0,13.0,14.0,0.78,0.0,subcooled,37.9,-1.0,152.0,4.0,1.0,12.55,0.0,-0.8,0.052669823
10885.0,17.42,0.78,1.42,9.0,1.99,0.81,0.4,465.18,328.91,11.0,13.0,14.0,0.79,0.0,subcooled,37.9,-1.0,152.0,5.0,1.0,12.55,0.0,6.0,0.052599274
10886.0,17.41,0.78,1.41,9.02,2.01,0.8,0.41,464.69,328.17,11.0,13.0,14.0,0.81,0.0,subcooled,37.9,-1.0,152.0,6.0,1.0,12.55,0.0,12.8,0.03926843
10887.0,17.57,0.78,1.38,9.01,2.02,0.8,0.39,463.02,328.85,11.0,13.0,14.0,0.81,0.0,subcooled,37.9,-1.0,152.0,7.0,1.0,12.55,6.3,-0.8,0.053616025
10888.0,17.42,0.78,1.41,8.98,1.99,0.79,0.38,464.58,328.71,11.0,13.0,14.0,0.82,0.0,subcooled,37.9,-1.0,152.0,8.0,1.0,12.55,6.3,6.0,0.054094862
10889.0,17.34,0.78,1.38,8.99,1.99,0.81,0.42,464.35,328.52,11.0,13.0,14.0,0.8,0.0,subcooled,37.9,-1.0,152.0,9.0,1.0,12.55,6.3,12.8,0.051983975
10890.0,17.53,0.78,1.38,8.98,2.0,0.82,0.41,463.22,328.74,11.0,13.0,14.0,0.81,0.0,subcooled,37.9,-1.0,152.0,10.0,2.0,11.65,-6.3,-0.8,0.36700258
10891.0,17.47,0.78,1.41,9.01,1.99,0.79,0.39,463.38,328.52,11.0,13.0,14.0,0.82,0.0,subcooled,37.9,-1.0,152.0,11.0,2.0,11.65,-6.3,6.0,0.33764187
10892.0,17.22,0.78,1.41,9.01,2.0,0.79,0.39,463.93,328.1,11.0,13.0,14.0,0.81,0.0,subcooled,37.9,-1.0,152.0,12.0,2.0,11.65,-6.3,12.8,0.21760565
10893.0,17.31,0.78,1.4,8.98,1.98,0.79,0.39,463.76,329.14,11.0,13.0,14.0,0.81,0.0,subcooled,37.9,-1.0,152.0,13.0,2.0,11.65,0.0,-0.8,0.71848994
10894.0,17.43,0.78,1.41,9.01,2.01,0.79,0.41,464.13,328.06,11.0,13.0,14.0,0.78,0.0,subcooled,37.9,-1.0,152.0,14.0,2.0,11.65,0.0,6.0,0.62351447
10895.0,17.44,0.78,1.4,9.0,1.99,0.79,0.41,464.24,328.5,11.0,13.0,14.0,0.82,0.0,subcooled,37.9,-1.0,152.0,15.0,2.0,11.65,0.0,12.8,0.32607195
10896.0,17.61,0.78,1.41,8.99,1.99,0.78,0.42,465.3,328.87,11.0,13.0,14.0,0.82,0.0,subcooled,37.9,-1.0,152.0,16.0,2.0,11.65,6.3,-0.8,0.36024284
10897.0,17.42,0.78,1.38,9.0,2.0,0.79,0.38,464.2,328.79,11.0,13.0,14.0,0.78,0.0,subcooled,37.9,-1.0,152.0,17.0,2.0,11.65,6.3,6.0,0.33090261
10898.0,17.53,0.77,1.39,9.0,1.99,0.8,0.4,464.18,328.78,11.0,13.0,14.0,0.78,0.0,subcooled,37.9,-1.0,152.0,18.0,2.0,11.65,6.3,12.8,0.19722173
10899.0,17.39,0.78,1.41,9.02,1.98,0.82,0.4,465.37,328.3,11.0,13.0,14.0,0.79,0.0,subcooled,37.9,-1.0,152.0,19.0,3.0,12.1,-6.55,-0.8,0.24072202
10900.0,17.52,0.78,1.41,9.0,2.01,0.8,0.42,464.56,328.73,11.0,13.0,14.0,0.81,0.0,subcooled,37.9,-1.0,152.0,20.0,3.0,12.1,-6.55,6.0,0.22745928
10901.0,17.57,0.78,1.4,9.0,2.02,0.79,0.41,463.46,328.12,11.0,13.0,14.0,0.81,0.0,subcooled,37.9,-1.0,152.0,21.0,3.0,12.1,-6.55,12.8,0.14288481
10902.0,17.75,0.78,1.41,9.0,2.01,0.82,0.41,464.9,328.04,11.0,13.0,14.0,0.81,0.0,subcooled,37.9,-1.0,152.0,22.0,4.0,12.1,-6.3,13.1,0.11957563
10903.0,17.56,0.78,1.38,9.01,2.02,0.81,0.38,464.29,328.92,11.0,13.0,14.0,0.79,0.0,subcooled,37.9,-1.0,152.0,23.0,4.0,12.1,0.0,13.1,0.10986397
10904.0,17.59,0.78,1.41,8.98,2.0,0.8,0.41,464.8,328.88,11.0,13.0,14.0,0.81,0.0,subcooled,37.9,-1.0,152.0,24.0,4.0,12.1,6.3,13.1,0.091230221
10905.0,17.44,0.78,1.4,9.0,1.99,0.79,0.39,464.17,328.91,11.0,13.0,14.0,0.81,0.0,subcooled,37.9,-1.0,152.0,25.0,5.0,12.1,6.55,-0.8,0.15629779
10906.0,17.61,0.78,1.42,9.0,1.99,0.81,0.4,464.47,328.78,11.0,13.0,14.0,0.8,0.0,subcooled,37.9,-1.0,152.0,26.0,5.0,12.1,6.55,6.0,0.15031478
10907.0,17.51,0.78,1.4,8.99,2.01,0.82,0.39,463.92,328.71,11.0,13.0,14.0,0.78,0.0,subcooled,37.9,-1.0,152.0,27.0,5.0,12.1,6.55,12.8,0.099140584
10908.0,17.3,0.49,1.81,4.61,2.59,1.6,1.38,477.66,359.32,10.0,7.0,4.0,1.19,21.0,subcooled,37.9,-1.0,152.0,1.0,1.0,12.15,0.5,-2.1,0.22253127
10909.0,17.26,0.49,1.81,4.61,2.6,1.62,1.42,478.53,358.96,10.0,7.0,4.0,1.19,21.0,subcooled,37.9,-1.0,152.0,2.0,1.0,12.15,0.5,-0.3,0.22512002
10910.0,17.43,0.49,1.81,4.61,2.61,1.59,1.39,477.68,359.48,10.0,7.0,4.0,1.2,21.0,subcooled,37.9,-1.0,152.0,3.0,1.0,12.15,0.5,1.5,0.28948209
10911.0,17.33,0.49,1.78,4.61,2.62,1.62,1.42,477.56,359.65,10.0,7.0,4.0,1.21,21.0,subcooled,37.9,-1.0,152.0,4.0,1.0,12.15,3.8,-2.1,0.18215777
10912.0,17.6,0.49,1.8,4.58,2.6,1.59,1.42,476.94,359.53,10.0,7.0,4.0,1.19,21.0,subcooled,37.9,-1.0,152.0,5.0,1.0,12.15,3.8,-0.3,0.23906665
10913.0,17.48,0.49,1.81,4.61,2.61,1.61,1.4,477.72,359.56,10.0,7.0,4.0,1.19,21.0,subcooled,37.9,-1.0,152.0,6.0,1.0,12.15,3.8,1.5,0.12449584
10914.0,17.47,0.49,1.8,4.59,2.59,1.61,1.4,478.52,359.4,10.0,7.0,4.0,1.21,21.0,subcooled,37.9,-1.0,152.0,7.0,1.0,12.15,7.1,-2.1,0.1922982
10915.0,17.42,0.49,1.79,4.58,2.62,1.6,1.4,476.83,359.29,10.0,7.0,4.0,1.21,21.0,subcooled,37.9,-1.0,152.0,8.0,1.0,12.15,7.1,-0.3,0.10122106
10916.0,17.36,0.49,1.81,4.62,2.59,1.6,1.4,477.6,360.21,10.0,7.0,4.0,1.19,21.0,subcooled,37.9,-1.0,152.0,9.0,1.0,12.15,7.1,1.5,0.18243276
10917.0,17.57,0.49,1.78,4.6,2.59,1.61,1.39,478.12,359.29,10.0,7.0,4.0,1.21,21.0,subcooled,37.9,-1.0,152.0,10.0,2.0,10.85,0.5,-2.1,1.6717916
10918.0,17.43,0.49,1.78,4.59,2.58,1.61,1.41,478.23,360.07,10.0,7.0,4.0,1.18,21.0,subcooled,37.9,-1.0,152.0,11.0,2.0,10.85,0.5,-0.3,1.620266
10919.0,17.48,0.49,1.79,4.59,2.59,1.6,1.41,477.12,359.61,10.0,7.0,4.0,1.22,21.0,subcooled,37.9,-1.0,152.0,12.0,2.0,10.85,0.5,1.5,1.2965484
10920.0,17.28,0.49,1.82,4.58,2.62,1.58,1.4,477.95,359.95,10.0,7.0,4.0,1.2,21.0,subcooled,37.9,-1.0,152.0,13.0,2.0,10.85,3.8,-2.1,1.3275599
10921.0,17.28,0.49,1.78,4.6,2.62,1.59,1.39,478.47,359.61,10.0,7.0,4.0,1.22,21.0,subcooled,37.9,-1.0,152.0,14.0,2.0,10.85,3.8,-0.3,1.2932863
10922.0,17.45,0.49,1.81,4.62,2.59,1.61,1.4,477.78,359.95,10.0,7.0,4.0,1.2,21.0,subcooled,37.9,-1.0,152.0,15.0,2.0,10.85,3.8,1.5,0.98794538
10923.0,17.31,0.49,1.79,4.59,2.6,1.6,1.4,478.92,359.82,10.0,7.0,4.0,1.18,21.0,subcooled,37.9,-1.0,152.0,16.0,2.0,10.85,7.1,-2.1,0.93432826
10924.0,17.39,0.49,1.79,4.6,2.61,1.61,1.41,476.59,359.53,10.0,7.0,4.0,1.19,21.0,subcooled,37.9,-1.0,152.0,17.0,2.0,10.85,7.1,-0.3,0.92113119
10925.0,17.51,0.49,1.81,4.6,2.59,1.58,1.39,477.34,360.09,10.0,7.0,4.0,1.18,21.0,subcooled,37.9,-1.0,152.0,18.0,2.0,10.85,7.1,1.5,0.75883675
10926.0,17.39,0.49,1.79,4.6,2.58,1.59,1.41,477.9,359.53,10.0,7.0,4.0,1.22,21.0,subcooled,37.9,-1.0,152.0,19.0,3.0,11.5,0.25,-2.1,0.93587953
10927.0,17.54,0.49,1.78,4.61,2.59,1.61,1.39,478.27,359.53,10.0,7.0,4.0,1.21,21.0,subcooled,37.9,-1.0,152.0,20.0,3.0,11.5,0.25,-0.3,0.92151487
10928.0,17.15,0.49,1.82,4.59,2.6,1.58,1.41,477.56,360.28,10.0,7.0,4.0,1.19,21.0,subcooled,37.9,-1.0,152.0,21.0,3.0,11.5,0.25,1.5,0.80320686
10929.0,17.49,0.49,1.79,4.59,2.61,1.62,1.4,477.97,360.0,10.0,7.0,4.0,1.19,21.0,subcooled,37.9,-1.0,152.0,22.0,4.0,11.5,0.5,1.8,0.55057025
10930.0,17.4,0.49,1.79,4.62,2.61,1.6,1.42,478.65,359.78,10.0,7.0,4.0,1.2,21.0,subcooled,37.9,-1.0,152.0,23.0,4.0,11.5,3.8,1.8,0.37649015
10931.0,17.56,0.49,1.81,4.59,2.62,1.62,1.39,477.78,359.58,10.0,7.0,4.0,1.21,21.0,subcooled,37.9,-1.0,152.0,24.0,4.0,11.5,7.1,1.8,0.3103455
10932.0,17.36,0.49,1.81,4.6,2.61,1.61,1.39,477.62,359.26,10.0,7.0,4.0,1.2,21.0,subcooled,37.9,-1.0,152.0,25.0,5.0,11.5,7.35,-2.1,0.27112135
10933.0,17.41,0.49,1.79,4.59,2.6,1.6,1.41,478.05,359.7,10.0,7.0,4.0,1.21,21.0,subcooled,37.9,-1.0,152.0,26.0,5.0,11.5,7.35,-0.3,0.27049032
10934.0,17.47,0.49,1.79,4.61,2.61,1.62,1.38,477.64,359.53,10.0,7.0,4.0,1.19,21.0,subcooled,37.9,-1.0,152.0,27.0,5.0,11.5,7.35,1.5,0.29989511
10935.0,5.45,0.3,2.79,2.78,1.81,0.01,1.41,311.55,423.38,9.0,13.0,9.0,2.58,6.0,superheated,37.9,-1.0,152.0,1.0,1.0,13.05,-5.3,-0.5,0.1029366
10936.0,5.5,0.3,2.78,2.8,1.81,0.01,1.4,314.36,423.87,9.0,13.0,9.0,2.62,6.0,superheated,37.9,-1.0,152.0,2.0,1.0,13.05,-5.3,3.8,0.10603456
10937.0,5.42,0.3,2.8,2.8,1.79,0.01,1.39,314.21,423.74,9.0,13.0,9.0,2.59,6.0,superheated,37.9,-1.0,152.0,3.0,1.0,13.05,-5.3,8.1,0.13425954
10938.0,5.35,0.3,2.8,2.78,1.79,0.01,1.42,313.33,423.29,9.0,13.0,9.0,2.62,6.0,superheated,37.9,-1.0,152.0,4.0,1.0,13.05,1.0,-0.5,0.05615605
10939.0,5.37,0.3,2.8,2.81,1.81,-0.01,1.39,312.95,422.72,9.0,13.0,9.0,2.59,6.0,superheated,37.9,-1.0,152.0,5.0,1.0,13.05,1.0,3.8,0.066482306
